UTC,NO,NO2,NOx
21-Jul-2022 23:30:00,0.0822090383591108,4.10798153846154,4.19019057682065
21-Jul-2022 23:45:00,0.0678319550257774,5.65055378205128,5.71838573707705
22-Jul-2022 00:00:00,-0.0506214810853334,10.4297286324786,10.4297286324786
22-Jul-2022 00:15:00,-0.121359120113887,15.9064631499785,15.9064631499785
22-Jul-2022 00:30:00,-0.136613259974222,14.4337053418803,14.4337053418803
22-Jul-2022 00:45:00,-0.180829814418667,16.2354601495726,16.2354601495726
22-Jul-2022 01:00:00,-0.0829022983075554,17.2121086538462,17.2121086538462
22-Jul-2022 01:15:00,-0.332038356985396,15.3163081220456,15.3163081220456
22-Jul-2022 01:30:00,-0.270890559974222,16.6231451923077,16.6231451923077
22-Jul-2022 01:45:00,-0.088056372752,18.2015384615385,18.2015384615385
22-Jul-2022 02:00:00,-0.390686669275898,15.8554039535883,15.8554039535883
22-Jul-2022 02:15:00,-0.411678313863111,14.3015482905983,14.3015482905983
22-Jul-2022 02:30:00,-0.276135068863111,16.6716603632479,16.6716603632479
22-Jul-2022 02:45:00,-0.329484328863111,19.3749438034188,19.3749438034188
22-Jul-2022 03:00:00,-0.395505864806624,21.8235768156425,21.8235768156425
22-Jul-2022 03:15:00,-0.403178643307555,21.5857732905983,21.5857732905983
22-Jul-2022 03:30:00,-0.392508772196445,19.3918103632479,19.3918103632479
22-Jul-2022 03:45:00,-0.213472322196444,13.8579568376068,13.8579568376068
22-Jul-2022 04:00:00,-0.268207205588747,24.8988539965621,24.8988539965621
22-Jul-2022 04:15:00,-0.214195730529778,20.7258901709402,20.7258901709402
22-Jul-2022 04:30:00,-0.243130847752001,20.0638920940171,20.0638920940171
22-Jul-2022 04:45:00,-0.303668982683719,17.8998754834551,17.8998754834551
22-Jul-2022 05:00:00,-0.185531798863111,18.571575534188,18.571575534188
22-Jul-2022 05:15:00,-0.156415732196444,18.8284101495726,18.8284101495726
22-Jul-2022 05:30:00,-0.363302342752,16.3437056623932,16.3437056623932
22-Jul-2022 05:45:00,-0.226471427935116,16.861814460679,16.861814460679
22-Jul-2022 06:00:00,0.205364481136889,24.9148842948718,25.1202487760087
22-Jul-2022 06:15:00,-0.0901360871964449,15.7469165598291,15.7469165598291
22-Jul-2022 06:30:00,-0.298469418307556,21.479178525641,21.479178525641
22-Jul-2022 06:45:00,-0.103991950840144,12.9548122045552,12.9548122045552
22-Jul-2022 07:00:00,-0.387083437196444,8.54268162393162,8.54268162393162
22-Jul-2022 07:15:00,-0.301543780529778,6.12787971153846,6.12787971153846
22-Jul-2022 07:30:00,-0.272066094974222,5.55943614316239,5.55943614316239
22-Jul-2022 07:45:00,-0.0989909419015965,8.78508232703051,8.78508232703051
22-Jul-2022 08:00:00,-0.110933243863111,19.7663678418803,19.7663678418803
22-Jul-2022 08:15:00,-0.309410514974223,12.1948792521368,12.1948792521368
22-Jul-2022 08:30:00,-0.154911408382043,18.4419442415127,18.4419442415127
22-Jul-2022 08:45:00,-0.0168939033075556,15.7112696581197,15.7112696581197
22-Jul-2022 09:00:00,-0.0693389099742224,10.2436672008547,10.2436672008547
22-Jul-2022 09:15:00,0.113676062248,9.02800670940171,9.14168277164971
22-Jul-2022 09:30:00,-0.191009664806625,11.4546817898582,11.4546817898582
22-Jul-2022 09:45:00,0.0591513350257779,16.5233318376068,16.5824831726326
22-Jul-2022 10:00:00,0.0219877050257777,10.8225447649573,10.844532469983
22-Jul-2022 10:15:00,-0.263747202752,6.46540001068376,6.46540001068376
22-Jul-2022 10:30:00,-0.29230298212506,6.57991310700472,6.57991310700472
22-Jul-2022 10:45:00,0.623568360581333,14.7854824465812,15.4090508071625
22-Jul-2022 11:00:00,1.42760483835911,17.6736105769231,19.1012154152822
22-Jul-2022 11:15:00,1.84440485865706,16.7052277610657,18.5496326197228
22-Jul-2022 11:30:00,3.56749736613689,18.3037855769231,21.87128294306
22-Jul-2022 11:45:00,7.33635046058133,21.1979995726496,28.5343500332309
22-Jul-2022 12:00:00,8.55967613835911,20.9799428418804,29.5396189802395
22-Jul-2022 12:15:00,9.58843675251181,22.9302705199828,32.5187072724946
22-Jul-2022 12:30:00,7.14492614391466,23.8708526709402,31.0157788148548
22-Jul-2022 12:45:00,6.25046712169244,18.3265644230769,24.5770315447694
22-Jul-2022 13:00:00,6.20796871613689,18.2790939102564,24.4870626263933
22-Jul-2022 13:15:00,8.02893730558444,22.4264968844005,30.455434189985
22-Jul-2022 13:30:00,5.38024146058133,19.6342123931624,25.0144538537437
22-Jul-2022 13:45:00,5.99023149391467,17.9546162393162,23.9448477332309
22-Jul-2022 14:00:00,5.4489570430146,16.8776398796734,22.326596922688
22-Jul-2022 14:15:00,6.03426716613689,20.6408584401709,26.6751256063078
22-Jul-2022 14:30:00,7.183898377248,25.0773840811966,32.2612824584446
22-Jul-2022 14:45:00,7.32559033835911,28.479963034188,35.8055533725472
22-Jul-2022 15:00:00,6.71566955139449,31.4975749892565,38.213244540651
22-Jul-2022 15:15:00,5.64002516613689,26.9702563034188,32.6102814695557
22-Jul-2022 15:30:00,5.223358527248,27.6614658119658,32.8848243392138
22-Jul-2022 15:45:00,3.76755701613689,23.9783164529915,27.7458734691283
22-Jul-2022 16:00:00,2.81223821619896,21.634377309841,24.44661552604
22-Jul-2022 16:15:00,1.35653273835911,13.9212525641026,15.2777853024617
22-Jul-2022 16:30:00,0.563346977248,5.78375291666667,6.34709989391467
22-Jul-2022 16:45:00,0.306275910581333,5.11653997863248,5.42281588921381
22-Jul-2022 17:00:00,0.419114545807901,6.85024764718522,7.26936219299312
22-Jul-2022 17:15:00,0.510992306692444,8.04222767094017,8.55321997763262
22-Jul-2022 17:30:00,-0.160303922196445,3.04273524572649,3.04273524572649
22-Jul-2022 17:45:00,-0.215651092180926,2.50740477009024,2.50740477009024
22-Jul-2022 18:00:00,0.304557863359111,-1.11913202991453,0.304557863359111
22-Jul-2022 18:15:00,0.374725677248,0.431439177350426,0.806164854598426
22-Jul-2022 18:30:00,0.489110110581333,-1.05479301282052,0.489110110581333
22-Jul-2022 18:45:00,0.994413503908459,0.69339914052428,1.68781264443274
22-Jul-2022 19:00:00,0.520125016136888,-2.91088773504274,0.520125016136888
22-Jul-2022 19:15:00,0.150206730581333,-2.59197467948718,0.150206730581333
22-Jul-2022 19:30:00,0.276798227248,-2.83107256410256,0.276798227248
22-Jul-2022 19:45:00,0.826561132400079,2.18373746239793,3.01029859479801
22-Jul-2022 20:00:00,0.449866784470222,-1.42135169871795,0.449866784470222
22-Jul-2022 20:15:00,0.296419888359111,-2.24436993589744,0.296419888359111
22-Jul-2022 20:30:00,0.171973325137509,-3.4570964654061,0.171973325137509
22-Jul-2022 20:45:00,0.0190037539146665,-3.01400411324786,0.0190037539146665
22-Jul-2022 21:00:00,0.0217164205813334,-0.210734113247861,0.0217164205813334
22-Jul-2022 21:15:00,0.0234344883591111,-3.07608269230769,0.0234344883591111
22-Jul-2022 21:30:00,0.484946132400079,-2.2788843634508,0.484946132400079
22-Jul-2022 21:45:00,0.170099691136889,0.0222776388888879,0.192377330025777
22-Jul-2022 22:00:00,-0.0528820699742222,-1.61184746794872,0
22-Jul-2022 22:15:00,-0.116629886640889,-3.73755759615385,0
22-Jul-2022 22:30:00,-0.246748287152993,-5.12439405887409,0
22-Jul-2022 22:45:00,-0.185893450529778,-4.32234750213675,0
22-Jul-2022 23:00:00,-0.278486043307556,-3.54697497863248,0
22-Jul-2022 23:15:00,-0.336718151085334,-2.50902952991453,0
22-Jul-2022 23:30:00,-0.166277373745172,0.26708846153846,0.26708846153846
22-Jul-2022 23:45:00,-0.305612781640889,0.655756420940167,0.655756420940167
23-Jul-2022 00:00:00,-0.216456289974222,5.51370248931624,5.51370248931624
23-Jul-2022 00:15:00,-0.3698642391083,5.38814860335195,5.38814860335195
23-Jul-2022 00:30:00,-0.310314760529778,6.88864697649573,6.88864697649573
23-Jul-2022 00:45:00,-0.188425323863111,4.80579908119658,4.80579908119658
23-Jul-2022 01:00:00,-0.422438618863111,2.12877321581196,2.12877321581196
23-Jul-2022 01:15:00,-0.38823165363344,4.63222580575848,4.63222580575848
23-Jul-2022 01:30:00,-0.364387394418667,5.68967939102565,5.68967939102565
23-Jul-2022 01:45:00,-0.346483802752,1.63197113247863,1.63197113247863
23-Jul-2022 02:00:00,-0.376232713307555,5.82896482905983,5.82896482905983
23-Jul-2022 02:15:00,-0.404234897208859,10.584400096691,10.584400096691
23-Jul-2022 02:30:00,-0.453091849974222,16.993181517094,16.993181517094
23-Jul-2022 02:45:00,-0.438805070529778,15.5332069444444,15.5332069444444
23-Jul-2022 03:00:00,-0.427876075979809,17.7489712075634,17.7489712075634
23-Jul-2022 03:15:00,-0.391197664974222,16.9754455128205,16.9754455128205
23-Jul-2022 03:30:00,-0.429672406085333,18.3634295940171,18.3634295940171
23-Jul-2022 03:45:00,-0.465524956640889,15.7480473290598,15.7480473290598
23-Jul-2022 04:00:00,-0.505164590504948,13.3835713364847,13.3835713364847
23-Jul-2022 04:15:00,-0.416380342752,15.7989088675214,15.7989088675214
